tKF,yEstExt
2.08333333333333,48.7162579293736
2.09722222222222,48.9635781730704
2.11111111111111,50.1555917882391
2.125,49.0569594971272
2.13888888888889,49.5255760373415
2.15277777777778,31.4175142204259
2.16666666666667,56.0039676274647
2.18055555555556,54.9634766585125
2.19444444444444,54.6291765134634
2.20833333333333,55.6698959476716
2.22222222222222,54.1773387897031
2.23611111111111,56.2332691752082
2.25,53.7730357512768
2.26388888888889,55.8376935778216
2.27777777777778,47.1723440056188
2.29166666666667,56.1497084336806
2.30555555555556,58.9209127589258
2.31944444444444,58.0845459069368
2.33333333333333,57.5574154948791
2.34722222222222,57.0422384171898
2.36111111111111,56.9433775158718
2.375,57.9041568399482
2.38888888888889,56.1792331634321
2.40277777777778,51.5233849379406
2.41666666666667,61.0787099953247
2.43055555555556,59.6933881404354
2.44444444444444,59.0656114054894
2.45833333333333,58.7814503509998
2.47222222222222,57.6557896626466
2.48611111111111,55.7389963996659
2.5,57.1610579386792
2.51388888888889,57.9666667563677
2.52777777777778,57.7593898024457
2.54166666666667,58.6104024056845
2.55555555555556,58.0740014834493
2.56944444444444,57.1567965001098
2.58333333333333,56.0268394620453
2.59722222222222,56.1336008884286
2.61111111111111,56.8920143704818
2.625,55.7086613894501
2.63888888888889,55.6283856405312
2.65277777777778,57.3807198044282
2.66666666666667,55.5830208095091
2.68055555555556,53.9552103430721
2.69444444444444,53.1779469953293
2.70833333333333,55.5140971583365
2.72222222222222,54.617567079367
2.73611111111111,54.6427274331429
2.75,54.8107714023781
2.76388888888889,54.7753833879046
2.77777777777778,53.5908541352263
2.79166666666667,54.418249724427
2.80555555555556,52.0697739124142
2.81944444444444,53.2057757399113
2.83333333333333,53.6026086720469
2.84722222222222,54.1698609917014
2.86111111111111,54.0361387377796
2.875,54.9378042179648
2.88888888888889,55.1768318712192
2.90277777777778,53.7588866290544
2.91666666666667,52.4286925462791
2.93055555555556,53.704498090708
2.94444444444444,54.3653858810943
2.95833333333333,54.129690466388
2.97222222222222,52.8890730229075
2.98611111111111,51.1342004621108
3,51.1313248699257
3.01388888888889,51.9507737221521
3.02777777777778,43.6195214316049
3.04166666666667,54.5527370120554
3.05555555555556,53.7418476786708
3.06944444444444,56.5959786881594
3.08333333333333,54.6277725196418
3.09722222222222,56.0018282238147
3.11111111111111,55.2999206175477
3.125,53.3766930152374
3.13888888888889,54.6445586863175
3.15277777777778,55.1287477596512
3.16666666666667,53.6333020195661
3.18055555555556,53.5191575327662
3.19444444444444,54.395220507876
3.20833333333333,52.8849329120225
3.22222222222222,53.1169577320509
3.23611111111111,55.0342524694001
3.25,53.1605550631242
3.26388888888889,53.8465140403263
3.27777777777778,52.7677929589915
3.29166666666667,51.5638882399973
3.30555555555556,52.5195214972583
3.31944444444444,52.3125768464364
3.33333333333333,53.0092616683664
3.34722222222222,52.1467763750916
3.36111111111111,53.5787930009217
3.375,50.2793837573376
3.38888888888889,52.6406069186239
3.40277777777778,51.5701249808383
3.41666666666667,52.9821199314015
3.43055555555556,51.9413086818798
3.44444444444444,53.4083218457467
3.45833333333333,51.1817484919904
3.47222222222222,51.1987444181731
3.48611111111111,51.92058909163
3.5,52.3922858799488
3.51388888888889,49.9534685722999
3.52777777777778,48.3875787395981
3.54166666666667,50.754155285958
3.55555555555556,51.1480150676582
3.56944444444444,52.2976720936307
3.58333333333333,50.3456894683962
3.59722222222222,50.5307615331027
3.61111111111111,51.0145149028689
3.625,49.5782492353811
3.63888888888889,49.0787091708409
3.65277777777778,31.2896580092093
3.66666666666667,53.691245345072
3.68055555555556,56.6351659945954
3.69444444444444,55.2137947515426
3.70833333333333,54.5646069874678
3.72222222222222,56.1735780170286
3.73611111111111,56.4593917875923
3.75,55.6351084218173
3.76388888888889,56.2857087636849
3.77777777777778,56.2935815863751
3.79166666666667,56.1116200786968
3.80555555555556,55.0929877883726
3.81944444444444,55.4534217395376
3.83333333333333,54.4941809013117
3.84722222222222,56.3987545676118
3.86111111111111,53.9101338163024
3.875,53.3970522808962
3.88888888888889,53.7944387591154
3.90277777777778,48.877829481749
3.91666666666667,54.4449966640264
3.93055555555556,54.3776819356248
3.94444444444444,57.3760978011912
3.95833333333333,55.5814611159732
3.97222222222222,54.396190256195
3.98611111111111,56.3007231748033
4,54.0794939722303
4.01388888888889,56.5767278265711
4.02777777777778,54.521059036975
4.04166666666667,53.9280430787398
4.05555555555556,55.9227093371892
4.06944444444444,53.8383977635544
4.08333333333333,54.2601909971134
4.09722222222222,54.877325146289
4.11111111111111,54.2881369304511
4.125,53.2032398047214
4.13888888888889,51.5875991663802
4.15277777777778,52.7939277828214
4.16666666666667,54.1566111380127
4.18055555555556,54.4066332264568
4.19444444444444,53.4356225605615
4.20833333333333,54.0160306688035
4.22222222222222,53.2696132413336
4.23611111111111,54.294377021558
4.25,54.2473044037187
4.26388888888889,51.9861445029712
4.27777777777778,52.471751948848
4.29166666666667,52.9397577772251
4.30555555555556,53.5059760556683
4.31944444444444,52.2292944177003
4.33333333333333,51.4216977515209
4.34722222222222,51.7621416064549
4.36111111111111,50.3226066007926
4.375,51.0265642716582
4.38888888888889,50.5622080264413
4.40277777777778,51.5098204729339
4.41666666666667,50.9770524226047
4.43055555555556,52.258662387347
4.44444444444444,51.1503691937631
4.45833333333333,49.6538137578176
4.47222222222222,51.1436936938857
4.48611111111111,49.5693446681584
4.5,50.6885725462151
4.51388888888889,52.8239207189779
4.52777777777778,31.5566332596394
4.54166666666667,56.4249444209632
4.55555555555556,57.9755470544476
4.56944444444444,55.6287186330484
4.58333333333333,57.7857586120707
4.59722222222222,55.9290862052408
4.61111111111111,57.0959721485625
4.625,55.5417493997768
4.63888888888889,57.7845842617049
4.65277777777778,57.1325640587468
4.66666666666667,55.1112369936015
4.68055555555556,57.4561955871952
4.69444444444444,55.0988711332173
4.70833333333333,56.0891728028044
4.72222222222222,55.3145056331426
4.73611111111111,55.0594008374736
4.75,57.0798223341782
4.76388888888889,53.2262225396051
4.77777777777778,53.1608138652027
4.79166666666667,55.4480096746373
4.80555555555556,52.2999399689315
4.81944444444444,55.1683767744126
4.83333333333333,55.5578214807116
4.84722222222222,52.553436633939
4.86111111111111,53.8968238368682
4.875,53.2352364965259
4.88888888888889,54.6991443311597
4.90277777777778,52.9578596214741
4.91666666666667,54.2930527773763
4.93055555555556,52.4695293245136
4.94444444444444,54.2270706725523
4.95833333333333,53.400781493226
4.97222222222222,51.6615324827149
4.98611111111111,51.5150745855302
5,52.6861873649331
5.01388888888889,50.4728184545157
5.02777777777778,53.3183317037506
5.04166666666667,53.8035179818002
5.05555555555556,52.825626688406
5.06944444444444,50.8145206991564
5.08333333333333,52.0927323278644
5.09722222222222,54.0101302410868
5.11111111111111,52.84637344686
5.125,52.0186731237401
5.13888888888889,52.2423511146598
5.15277777777778,34.3885296966401
5.16666666666667,57.4146350045433
5.18055555555556,57.687200639319
5.19444444444444,57.3762003580516
5.20833333333333,57.6868817236795
5.22222222222222,57.1349018313562
5.23611111111111,56.4638988237589
5.25,56.1531822994977
5.26388888888889,57.612840228248
5.27777777777778,47.1147770390033
5.29166666666667,58.7454145083398
5.30555555555556,58.4738298517688
5.31944444444444,58.3488955439577
5.33333333333333,60.3361839087949
5.34722222222222,59.096165172826
5.36111111111111,59.9723275335404
5.375,60.4125641438136
5.38888888888889,58.7286784436165
5.40277777777778,55.0491042490179
5.41666666666667,63.0198369612763
5.43055555555556,59.8505212538295
5.44444444444444,60.5686751810972
5.45833333333333,59.6365800752339
5.47222222222222,60.9673515159452
5.48611111111111,59.2892722652625
5.5,59.0894209540262
5.51388888888889,60.0896427862798
5.52777777777778,59.1577068549048
5.54166666666667,58.2771665710674
5.55555555555556,56.5091882660229
5.56944444444444,57.2233181139926
5.58333333333333,57.9420733457856
5.59722222222222,59.1851062725861
5.61111111111111,58.9092184521059
5.625,58.6703397425095
5.63888888888889,59.049943308779
5.65277777777778,57.6687343300466
5.66666666666667,58.1335977983442
5.68055555555556,57.5305857763486
5.69444444444444,57.8742619650424
5.70833333333333,57.0607118507681
5.72222222222222,58.0927845591975
5.73611111111111,55.3141817581015
5.75,59.2229533578926
5.76388888888889,56.3108757463161
5.77777777777778,55.1218281331011
5.79166666666667,55.1121609155509
5.80555555555556,56.1608940190798
5.81944444444444,57.3756307640974
5.83333333333333,54.966526481801
5.84722222222222,56.2581837579534
5.86111111111111,54.8306959427825
5.875,56.5460837013669
5.88888888888889,54.8654073192925
5.90277777777778,54.509471659679
5.91666666666667,57.4199458444985
5.93055555555556,55.3168000712971
5.94444444444444,56.2467523112783
5.95833333333333,55.717241795191
5.97222222222222,54.7365799695311
5.98611111111111,55.818536557866
6,54.1842333369697
6.01388888888889,54.7375531598765
6.02777777777778,43.3052638628074
6.04166666666667,55.7031036454817
6.05555555555556,57.9667108024172
6.06944444444444,56.7185730632976
6.08333333333333,56.5154841036692
6.09722222222222,57.1738640751798
6.11111111111111,53.945224241639
6.125,56.1190122305053
6.13888888888889,55.2379773043405
6.15277777777778,56.6841635388816
6.16666666666667,56.0804485302548
6.18055555555556,54.3100006649066
6.19444444444444,55.6263766831977
6.20833333333333,55.3556792859829
6.22222222222222,56.0174851054583
6.23611111111111,54.7173648352833
6.25,53.856082503461
6.26388888888889,55.0357713521521
6.27777777777778,55.5061392417024
6.29166666666667,55.2115646434993
6.30555555555556,55.3826731610136
6.31944444444444,53.6366195452893
6.33333333333333,53.6186180590619
6.34722222222222,53.6466096911347
6.36111111111111,54.8526934731181
6.375,54.3923562940006
6.38888888888889,54.3345811249799
6.40277777777778,54.8571540709087
6.41666666666667,54.3621983270169
6.43055555555556,53.3891426007018
6.44444444444444,53.6083854411263
6.45833333333333,55.591069838574
6.47222222222222,54.6629992434349
6.48611111111111,52.6256596390983
6.5,51.0381753058844
6.51388888888889,52.4020180664455
6.52777777777778,52.7444857110883
6.54166666666667,50.4212505718253
6.55555555555556,53.6372654799532
6.56944444444444,53.6303565280341
6.58333333333333,52.0352981825322
6.59722222222222,51.5612545613353
6.61111111111111,52.7038608875318
6.625,52.6176824530215
6.63888888888889,51.6197453247697
6.65277777777778,51.0284565320724
6.66666666666667,51.739015367761
6.68055555555556,53.2427859906337
6.69444444444444,49.7772873723715
6.70833333333333,52.9175861958287
6.72222222222222,49.1504980935764
6.73611111111111,50.0516765475905
6.75,51.459029129429
6.76388888888889,51.8833105422121
6.77777777777778,49.7108246528939
6.79166666666667,50.2717121881217
6.80555555555556,49.4713819119563
6.81944444444444,48.6295632301362
6.83333333333333,51.2357158207385
6.84722222222222,49.4831609899226
6.86111111111111,49.7885636200063
6.875,51.7790894600391
6.88888888888889,49.8777848777584
6.90277777777778,49.4191889210372
6.91666666666667,50.0364793240825
6.93055555555556,49.4228945515763
6.94444444444444,47.8760084680389
6.95833333333333,49.6911952573492
6.97222222222222,48.8906059053726
6.98611111111111,48.6675340530323
7,49.41639565874
7.01388888888889,48.715324281001
